f1,f2,f3,f4,f5,label
0.7755965489304061,0.9709645258491191,0.7284458570055555,0.21774691567969462,0.43051934883554366,1
0.035268294896486196,0.7058397141269256,0.14514516692806878,0.6851987241931546,0.327896770074817,0
0.5109222580102928,0.038222362278301,0.8272162039432289,0.20683566054870606,0.39001620248860036,0
0.10473602528352477,0.626030601538649,0.07918216330024674,0.35246840158849313,0.8941076113402189,0
0.2991595885881171,0.0020873784204052948,0.19983983374259184,0.09942275641188059,0.11568087482900347,0
0.28516368433664074,0.7514854333629946,0.1477962841407039,0.8375584585217265,0.2381155652494653,0
0.35320568059284063,0.23221424828985848,0.12392479269100176,0.9747456170222448,0.10868027273454806,0
0.15892037573369988,0.43293160511238415,0.3660816366816988,0.49049789393806,0.1819125385341226,0
0.8648497866316283,0.9052734681611702,0.22605293218750677,0.8861530345476947,0.047979641019700314,1
0.5387125896714416,0.05434124369136428,0.31686458519200145,0.27214844006040473,0.2503309914869394,0
0.30474861792368146,0.20703243394432702,0.6826695581110672,0.026405797250252605,0.009187198123643214,0
0.6836306139488436,0.13274142843869996,0.4263299072824057,0.6275849387359925,0.3583909750540656,0
0.6099488207347363,0.8473494848528799,0.3842521795931244,0.14637225103582652,0.5275083281774913,1
0.16796042411439516,0.46821682492587713,0.5310583180394179,0.5385049699594063,0.9714617595943891,0
0.14223446836860953,0.10032885591706531,0.8266646296478063,0.9257501533042305,0.9239472684126269,0
0.5637147708769858,0.108472214213571,0.31318544646643776,0.5368545917856857,0.1647737779656786,0
0.7493641383650723,0.8666760611424623,0.8894220913381595,0.6571729767434085,0.2517401298685984,1
0.7195093499914167,0.9713277653440912,0.08618549846116419,0.2036810010494613,0.5070584373266569,1
0.5631224298795391,0.6441235311296566,0.09194574099017949,0.13351771307303328,0.5364359160695341,0
0.011300491064906493,0.6347197521126225,0.48056964769121324,0.8494739285912267,0.5795759611564585,0
0.6028037849472425,0.2534228679587861,0.348342290235354,0.09376726599646079,0.8657106323014505,0
0.39953940011521694,0.18446977876282278,0.23633296329636977,0.07062156613862469,0.5378533032987644,0
0.5233470149525931,0.2452557668818962,0.9990781744244599,0.7191469805896273,0.24357338377154003,1
0.8969154443860011,0.2627470417526553,0.7589255738731525,0.17724697508040665,0.9986993391604193,1
0.054941948179700995,0.22395812495646317,0.2500462109599314,0.8411162554335866,0.48483165946615014,0
0.006768794386587174,0.8905682679628276,0.7046026779234988,0.8195823524143336,0.1894398024376439,0
0.7162062773501817,0.4458481317268046,0.04544274969442119,0.29614640345446186,0.570113829052443,0
0.16725437834072931,0.25196437064191857,0.6078335960653666,0.5829097680601054,0.20964531542139508,0
0.1147983227380095,0.024163158062394774,0.0010431899317295823,0.1261454626419074,0.3531337989629755,0
0.9768317788480307,0.7394569745689111,0.45592310596178875,0.02458589657892829,0.9568834463809698,1
0.49224131096554236,0.3596505400178789,0.28460768865595676,0.4730204850637584,0.7336744208637407,0
0.2807635210994508,0.1475624878409898,0.37511481459567775,0.5219997996101943,0.6434284661349348,0
0.2465073913770055,0.9734422842132019,0.43529201081853786,0.6684866301032327,0.8341982840441889,1
0.9042688396565951,0.6905885080364159,0.14216339163606584,0.8253610689571036,0.5763502060125332,1
0.627443896191767,0.30198424119862843,0.47268112108582205,0.42656958908871123,0.47654764167193187,0
0.31498620294904467,0.6521993582295503,0.284577677592444,0.04913095439853532,0.1071645623077091,0
0.583601888684492,0.08992320818972632,0.725745260395315,0.6285605257114542,0.6209144177371358,0
0.891119679189524,0.26035357751218635,0.967736941492345,0.5834706745117625,0.8982360617986704,1
0.46429218292429775,0.28643110338224786,0.5807674398409122,0.8472988051300454,0.93147462221908,1
0.36171667604067514,0.4649200862579834,0.043365318567874844,0.7089155701821217,0.034648265202091855,0
0.6920062691087316,0.3304647771487158,0.5987671043411958,0.1873535349328459,0.9753010304246281,1
0.6190931054450273,0.6080598647502339,0.27095645235387755,0.5423801332138657,0.37085174660475695,1
0.7316721156461836,0.7139319529168431,0.36302610870780794,0.6643653778985897,0.973979316240678,1
0.2632228210674378,0.6388715340247055,0.6710792893902136,0.04620707544549196,0.1317244487077659,0
0.8748672632141803,0.41663141782177904,0.6172538221587067,0.7080494302126837,0.7459163500404736,1
0.1873895223200559,0.7003423521426945,0.3691761367896679,0.6211402823294199,0.09154535824019983,0
0.6250441982508663,0.5325511397091164,0.1318310573799638,0.19373920371236497,0.07468120413621504,0
0.3641892468978881,0.41602672571996957,0.9950815599112768,0.42275962218790153,0.060147178216931274,1
0.030728720189499792,0.8176829230105334,0.3676780372424423,0.12693191866873643,0.3402957958298459,0
0.539647007767843,0.6492502871795341,0.47663493987732075,0.03697530444773367,0.5219830318761104,1
0.8432380746124579,0.4172382373861746,0.524826275492789,0.6092288836541988,0.11316643991156727,1
0.5352450743595265,0.3847686319025634,0.7951913101649434,0.1312930214215703,0.9644983159173028,1
0.44700463769130216,0.7214368501392978,0.4446856092562901,0.8657440996629318,0.622297828225541,1
0.5552685273479872,0.16447598548619902,0.3897729314804478,0.042598658255754374,0.9156864407214944,0
0.79972951211438,0.7095351513019406,0.07569644568839995,0.2085176387146801,0.758497885131569,0
0.036645005331478964,0.9099876817391948,0.4422388636830713,0.7517244699920591,0.5715045471800968,1
0.8093301456498213,0.4680940173700967,0.603316579832349,0.21947417979911377,0.770928524902374,1
0.3622464082496235,0.6162865265934518,0.4617634149839156,0.6947053658731256,0.6499484038383988,1
0.6194444077174504,0.5591850948494571,0.06689088966862156,0.18603632289277972,0.6969706884882073,0
0.34306652969985296,0.6635195868587994,0.4317859659813301,0.09698782855002663,0.014624292000089412,0
0.030773057391356606,0.40108269208005587,0.08221762670714428,0.08727533009006982,0.3536700392235529,0
0.450611407442879,0.1639065997646627,0.3021511809084828,0.49873032926691574,0.6322144474370668,0
0.8578764960997175,0.8871747513404352,0.1860957853621107,0.844418049770377,0.7242944030573366,1
0.21776504019300724,0.7858206200785433,0.3909546952863815,0.570380903006926,0.9164382430225764,0
0.0033491728862572456,0.6418964319627318,0.8292331225743019,0.2412146806916955,0.43822589917538746,1
0.038957618925167914,0.2549081052901938,0.17707322155299066,0.4923408956550258,0.8555643665000824,0
0.1495636101892922,0.851711739181827,0.952970993103958,0.322776267866428,0.12622512106583372,1
0.9546969042893162,0.9151073022368486,0.3664817734231005,0.7379853707165466,0.5335783147295158,1
0.17450400288484846,0.459236162435554,0.34133426086231367,0.7805728555721533,0.020245353885388617,0
0.6290696122217817,0.5536218019415317,0.054280687171028186,0.5307937410425893,0.5658991694399955,0
0.811356282596309,0.11673106362860008,0.8343527648630189,0.5443142763428823,0.9536756613123856,1
0.9886944240756494,0.6125176476801782,0.5835484102320405,0.6403569855127128,0.2267010795331812,1
0.24389392902283125,0.7106891135034863,0.8217225348686935,0.761939488935983,0.2995534090759905,1
0.8394494567234259,0.35428281340322276,0.6351783702570831,0.1717245862848179,0.2250391189723201,1
0.3274665784204569,0.2128743107117549,0.7571338479582302,0.4585976876922734,0.23600981126538345,0
0.5800820250049952,0.8734328753879612,0.8059899556267832,0.9252546617753051,0.41192076719527504,1
0.5397872152665998,0.9116495707913562,0.4920222339112549,0.07495314307441847,0.2576234502291128,1
0.9535882611777938,0.5236720195252172,0.35030209900916187,0.2979955351275897,0.170073413560049,1
0.9863265601523971,0.26136729891036037,0.18576129652777318,0.6089657850792882,0.09818173985976697,0
0.6679879273382459,0.03411560692156834,0.7182966489444493,0.38847004249240613,0.8595040469734964,1
0.5565377265924506,0.08955194881321449,0.991758918964165,0.66092858756098,0.925379378513493,1
0.008840325697381801,0.5033605253718189,0.5991844234975244,0.24291164714092295,0.6427180407065856,0
0.30467430144473306,0.22224227414889297,0.29493189140964615,0.3710527550191095,0.48687573263247974,0
0.48240430427764647,0.6605278379144123,0.725694819827132,0.578584602410294,0.12311670668717833,1
0.8669858658844626,0.9901088721909892,0.8196193109504752,0.8914511110766657,0.7979274113577387,1
0.7752403657530856,0.4111236071671007,0.8318926352794984,0.5222040033396583,0.7607696901233387,1
0.8397510448469341,0.7818643722626988,0.5904018912708341,0.009965084941714442,0.7964055614824151,1
0.42404853882564364,0.3865786410432893,0.10375168212877761,0.3387268956162778,0.3090890467950318,0
0.8215320274706253,0.2008351405441663,0.8130886927134549,0.6816536246753326,0.4997483357416067,1
0.23324672313809103,0.756412593133649,0.937320033994304,0.7332893920614353,0.1320884679962434,1
0.5391140661615855,0.008117925088547251,0.2030089446559089,0.5960432634754694,0.6439042911410515,0
0.138458373478473,0.3224649490870234,0.6793283190191838,0.35280922113110047,0.7397532487451606,0
0.3295118430641243,0.32348376595410133,0.8482380544993761,0.31349751147786675,0.815117285360566,1
0.8148476873589453,0.5038771975319177,0.7435398577827799,0.8042644005402578,0.46257920558277665,1
0.36306817597548946,0.18421820915964127,0.6471476960660735,0.33551432042315277,0.40703231247218663,0
0.7459726715032304,0.014946552062266583,0.7867122920486558,0.20582943732620995,0.2192175171179651,1
0.4095065980394236,0.3216764728815399,0.9715856106628322,0.9493315271481779,0.4832909503151198,1
0.22967377052650628,0.5971540335463505,0.8573312500349067,0.2407814390625882,0.40833737046756924,0
0.9684783081803675,0.30426572514909955,0.49389200101647013,0.05687649988339749,0.7962888448947675,1
0.649912248748732,0.6258272248827267,0.5231636069044288,0.39304614990998454,0.024229198597490176,0
0.24365408413311962,0.6601749892243265,0.3164258171787028,0.8629229406026762,0.4730907073556202,0
0.44507553684502965,0.9875114333870387,0.5924372613613035,0.5808712431751196,0.24122296869731608,1
0.7606917080086592,0.12896354637189045,0.4444711073389427,0.04658663063490831,0.5049027713318992,1
0.7321392504707919,0.9749907965836919,0.19178586046377855,0.716954723570796,0.5777358110907063,1
0.9480930744448743,0.22435596926220835,0.35170917315360295,0.18011140745516874,0.09133191161424292,1
0.7362628250451128,0.7864697631582012,0.4284779461284852,0.0879605820524928,0.9330335493008607,1
0.03491905579198551,0.7922939188634099,0.48011291648457444,0.3571027303425066,0.8788176583376843,0
0.6830766864996464,0.6294522469067186,0.6840082850031557,0.5510853000368644,0.19149871687573317,1
0.7541759545018546,0.8549758730620065,0.43762627686318867,0.9455444533879958,0.42546126300216014,1
0.3587811029019856,0.048085640837269295,0.09013874481963835,0.8894312815031277,0.1631334273036389,0
0.9016071823235505,0.7788864616694616,0.9139110205476908,0.5071539805520595,0.4001316499673456,1
0.9610183126172639,0.2183594440398675,0.026518680611665957,0.5519282932071998,0.4268200046519579,0
0.14725123147436114,0.9126263258060616,0.7015138918977797,0.10509399359508387,0.9178171352854814,1
0.12847471819219836,0.9309229593069279,0.9084707031060036,0.36367365181277034,0.8032600261695008,1
0.25326973808537157,0.9231273792114408,0.19454695593839266,0.27931591281276225,0.8089409052258733,0
0.9009210313806849,0.5131608098635674,0.6919700200961036,0.5384473886357198,0.36263774789859815,1
0.0027655340588889077,0.6818834794312277,0.4875247154158927,0.7439842489116282,0.9336068352845598,0
0.23728077040860374,0.08651591670846803,0.8431978778126716,0.2343819019050708,0.7632869860287287,1
0.9833105937275793,0.38137875533817023,0.4037931634239629,0.06168473337860991,0.16418573827563698,1
0.07321325616144503,0.2048080466405724,0.17509857084958913,0.48867880296515176,0.7126868083506616,0
0.8907288105894918,0.11502167032689747,0.6355888351145267,0.9725892139500978,0.5869370825524007,1
0.35910391699717903,0.03959362385348719,0.1045939349439845,0.8382252820389671,0.6241369829050349,0
0.6983705320653409,0.9273059248038471,0.7519941232861795,0.1445744102020785,0.5756819768532638,1
0.016679051713821003,0.9714017966115727,0.6833060426498627,0.6605166051373528,0.13478311559230138,1
0.4328452056929618,0.6176482495725372,0.5900362557282609,0.2411216045488792,0.15411069255623855,1
0.29161465397555664,0.3085741142950773,0.5104195630400843,0.6079793535727802,0.4040315137182938,0
0.7379027244883378,0.1906255217851569,0.39025528748374705,0.08373922133088296,0.4030642986765809,0
0.2094019708581205,0.18489850335081948,0.6040669729394598,0.5497976178839564,0.8272965110134963,0
0.4577264302579741,0.5161073868190177,0.6905600643890509,0.24754973365385613,0.9897216012781243,1
0.618694868920325,0.8384723837810828,0.9735215220814922,0.1506706703991244,0.5956971825304734,1
0.5896225473821175,0.042341735270714054,0.5178396462227289,0.8455046377622549,0.619287197287043,0
0.8614668583164434,0.24924788606262538,0.1101706644603454,0.736681367559481,0.010199323060187782,0
0.12211453427744623,0.33849676069441004,0.1494347613881556,0.16782959097854588,0.39338179126851713,0
0.4928743312171361,0.392988770521831,0.23030999466614177,0.4585363637548634,0.22031139997931248,0
0.3635024593298727,0.2911936375408296,0.6488704656886031,0.8062750092793476,0.7906393361414454,1
0.5872782338716049,0.8466420395506858,0.6216354124158615,0.8604678307959721,0.974933794911411,1
0.31958178821840655,0.8750873798754389,0.7706637188695079,0.14108337964189066,0.4657796033224708,1
0.28455291838015584,0.5995060450448919,0.848721712109455,0.6647143798657374,0.9388593323376652,1
0.840187113824173,0.8782052791046546,0.389454189963666,0.732645740955285,0.044647361419216214,1
0.8634305645167765,0.4163065362038656,0.15600109581076882,0.32776898235143304,0.3495682977406518,0
0.45536172125859475,0.5288335033691949,0.7800387521178141,0.8489514367200176,0.7727086816361451,1
0.7367459633707718,0.9990969629335754,0.16379350291154116,0.5228397771847715,0.6307804185348638,1
0.2746729918434416,0.5245326632512882,0.6080035153295744,0.49998110623355574,0.10771394552414526,0
0.6232044215290573,0.9431419747261282,0.19714201169588563,0.9865575491908892,0.09829086955101152,1
0.20349995833172496,0.5078812535753279,0.5039825859771276,0.71351200607847,0.946458804193412,0
0.5263113994317902,0.7436969366663367,0.5906112273664327,0.34372178256943076,0.9903123017285249,1
0.13332536934490125,0.8621930291868535,0.5451878788008027,0.9119080958185418,0.7447375562200941,0
0.5649763220644546,0.2032387007531231,0.32857367019585726,0.7160490572162521,0.5746623250994204,0
0.08735571654495289,0.5125216205179709,0.10651243923444575,0.8177931105928304,0.6691775135688819,0
0.41109122395002207,0.6248411681916541,0.655171965514739,0.927312936880039,0.26708807898222775,1
0.8390062141237791,0.07066411419376506,0.3632495940013427,0.4171074666383533,0.9961979196118446,0
0.08456219049391323,0.5649715651834851,0.20069251196183802,0.4970918377739362,0.7396669347803061,0
0.07781483635057318,0.7162276602305685,0.0730769402429936,0.1861803761675157,0.775216644962324,0
0.6146215389667706,0.6438056284285865,0.23795333769805993,0.16538786608708012,0.45427141001198157,0
0.283102318692824,0.2942274078494257,0.6114659805296908,0.8964785801122345,0.636972390652408,0
0.8141024497906908,0.9280336975100058,0.7422665755807986,0.36874654658435735,0.5262883847505279,1
0.6460686147304839,0.6581103466642647,0.22690686780631086,0.2500311749095264,0.25498425959332327,0
0.3051385291333326,0.7712125782454214,0.8787444872332131,0.7939501120494988,0.49202021715228206,1
0.5752241484814978,0.4592340306665714,0.32494497963159164,0.10719159297595682,0.4810093989926034,0
0.4667421265017795,0.11328215114282658,0.2856129538186788,0.7953514091565816,0.5136274204535278,0
0.5108229864393992,0.25932330565482786,0.9593766902337653,0.9099988960049749,0.045070201521865916,1
0.16431083204242425,0.7942198454436129,0.7193591871451738,0.7947009607575288,0.16261200686585198,1
0.03882772656926947,0.4735493855785905,0.7036493063764738,0.8798649595761676,0.6329975726065492,0
0.8916398875983914,0.6171742057551343,0.7499626563424914,0.5799724726815905,0.6172389439922149,1
0.9308553963464958,0.04091474552553198,0.11324743514320956,0.719152699090902,0.6180497894032161,0
0.18981492263295252,0.460372356600131,0.960764162566752,0.6553589730838373,0.5418340478157163,1
0.07947228533632233,0.5233982442817474,0.6902338792386256,0.3552455522772835,0.6589051887930015,1
0.5713903769176307,0.9889926208887743,0.2131254203987245,0.9973891562728334,0.06576424193874975,0
0.5340619255001581,0.5803679380713364,0.476192858908842,0.41015161234624486,0.05137368345579596,0
0.6673008675290271,0.7021642720907711,0.8935034179024909,0.6702143945301523,0.8431778898442589,1
0.4305157170677312,0.36055494360517326,0.3806659289191199,0.0008284195297209029,0.28293830750087556,0
0.7092093327503463,0.2842914327213236,0.5847533265202406,0.9726328094302381,0.055465250941123534,1
0.6860904056973972,0.8345894351103953,0.9767969744189041,0.7824073769785018,0.25470042721124675,1
0.026954668040682472,0.6678516767092427,0.17998798132549065,0.5506634956530072,0.17617601588613307,0
0.4729202894502361,0.6227211979855088,0.21886720241184177,0.7241454772444399,0.7742865763124884,1
6.866805884742089e-05,0.17749932870624385,0.9089186445392523,0.7098597506054393,0.3509010814529169,0
0.9552008940278616,0.6936773927175616,0.28706498434477756,0.8485675955487043,0.2389490366256386,1
0.5339331215390271,0.9152781339383265,0.5683881222337571,0.8699197888808922,0.6490431393282646,1
0.8810060858671034,0.5815293973596913,0.11521071956931861,0.7082971839235278,0.5787454197638363,0
0.19154346438003267,0.2528345953778536,0.7084368567720047,0.4404520185039029,0.9732312264841931,0
0.6124413404928515,0.6089190229552285,0.4017072779365706,0.7463877621793114,0.1266429216217645,1
0.8505936890034608,0.39265537036103515,0.6141682165922013,0.6364844510761859,0.4720747473005923,1
0.6238971539939645,0.7848707267443339,0.3871598451098408,0.9349964469174316,0.5818141987698652,0
0.6738384886114225,0.6064865193498207,0.8484335622381073,0.8988965007048503,0.6633291778338429,1
0.26837012551823347,0.2699374887974444,0.25987260180655947,0.5943948674007525,0.9449151354389961,0
0.5642846493544675,0.40386899692883915,0.9347182730344151,0.6097605307296209,0.19331005308740368,1
0.9084178361303363,0.8212821053019776,0.9548554095557612,0.29569845184279764,0.8794197857701973,1
0.5453843710202766,0.09031646740232668,0.1652000003200773,0.3517068285868997,0.9553429534995189,0
0.18277023586646646,0.8059355417710226,0.6437451342750898,0.9151476083556673,0.795677651599673,1
0.21605101615431876,0.2516797556174173,0.6842864156290949,0.8860972516311698,0.5494023225235992,1
0.2554443611672018,0.08193608669031704,0.2666232261831917,0.5068743693568591,0.21598979810505659,0
0.8717827389452019,0.9590477157076719,0.387678342836302,0.4675933892270555,0.8543404077027061,1
0.1457179326579241,0.2591161976477384,0.28431457168638596,0.8195085493017077,0.9304549473363364,0
0.9194146141779256,0.27767179782322715,0.8809641197468724,0.9003797637567545,0.6608291497068686,1
0.3905119538099284,0.6907290507420017,0.41607241163116604,0.3754614623571392,0.9742597599782914,0
0.7724654437854913,0.11489696446845965,0.2896697644096192,0.11849405932318202,0.7599193069655481,0
0.07821331096008655,0.7797184631110503,0.27953387603843416,0.6556619709242245,0.4978148842968382,0
0.23163923443335677,0.7962428257819572,0.3904571782248498,0.8498473718645255,0.9663431720696941,0
0.31324911410407086,0.1515662755054803,0.862823928389838,0.8710915160130603,0.8992820060237334,1
0.7039557570316439,0.9062067116588897,0.9466170975198552,0.541745181683462,0.8534121366674273,1
0.15621808834280837,0.5304749547307654,0.5680813078618935,0.5214174717272786,0.3011185997116693,1
0.3843366604246107,0.18247655713123623,0.9354330438669628,0.7597727821622782,0.7449770937790144,1
0.9863638514459966,0.02534006313838255,0.8313512098979676,0.19868765783852005,0.41191007155219395,1
0.3849990661532201,0.1150865363112169,0.4812557418421749,0.8000464273252142,0.06317971622478857,0
0.608928823840659,0.06278972567683794,0.5874408471093913,0.8952689138295862,0.26411664109542365,1
0.2659574219867734,0.9758640702289995,0.40116402674534746,0.507052567263903,0.30145045382487934,0
0.19541451231342677,0.3742270683558184,0.37868884866534525,0.22785650107754762,0.7252471839876977,0
0.3981321739571052,0.6318390369018398,0.2822345185648799,0.4837885431720075,0.10826083313418944,0
0.5158453530271592,0.47764291727953345,0.45525113902110526,0.8201799218897132,0.20318739442903133,1
0.061128408151243874,0.9899560579015344,0.43420310877537216,0.44352623784078193,0.6468388643856682,0
0.46592041444411036,0.583129082965045,0.002737157407098678,0.5638703348506487,0.15495571141221443,0
0.8577288768914341,0.9444103462233848,0.28456943263063517,0.6830926764146407,0.4342486628191843,0
0.5544032698292561,0.5993208940017435,0.06663784798043959,0.6980883236452828,0.018815022643827506,0
0.07927512814277815,0.6484580929847125,0.7989530388714191,0.032837293436543846,0.4885668714919703,1
0.5743908153148838,0.6596265899525268,0.6651277136388293,0.6459468339023584,0.045800992420224174,1
0.2621450990693449,0.9793524456101791,0.8540802752031331,0.7714171541318837,0.0509589244227987,1
0.34848618737142223,0.8429144459303691,0.9421188133235313,0.8124195784874791,0.6510196058253105,1
0.8786280867744025,0.7101539675224154,0.832674245845536,0.05571828293698311,0.8973359518246696,1
0.8718099827632586,0.8988049502831682,0.5097958841871159,0.7520269177349286,0.7411873718596006,1
0.7360176027451848,0.10765015848081727,0.9086077792870418,1.4635801380280533e-05,0.5811256500138786,1
0.5522504874098734,0.14163495370921475,0.9201453616199471,0.6563995419869633,0.5415942668559081,1
0.477567456060373,0.9574929552962591,0.4731242072351577,0.0880726068463038,0.788735560843009,1
0.7972009636837011,0.2744010119256187,0.21612257806162416,0.363135598415368,0.12825160084041765,0
0.8961107715473866,0.445033968345352,0.45772658350220075,0.2632425967450778,0.2867063807976491,1
0.06035422346155006,0.5341849598453892,0.3403604914233731,0.7924240036954958,0.5817264733304162,0
0.17779909815141626,0.22631354305096352,0.6323440748095489,0.976253573262167,0.08197507763175349,0
0.8706774844389796,0.5158703586435982,0.8407089536988369,0.8549731584156726,0.9538169985555907,1
0.9241366724959048,0.14430250524140076,0.9298090182780612,0.5793997804212009,0.823690058071422,1
0.5239312034442273,0.20853315671225314,0.04960075581976431,0.09297060057239814,0.5327237547373596,0
0.5252330598221119,0.15222840913013957,0.6358844358541325,0.33404622548916096,0.1734439583514119,1
0.7671906789279133,0.030672274458111937,0.7988909859037903,0.48840496113302534,0.31610071072935475,1
0.6544244356311378,0.9376046652412489,0.31899033952765177,0.7882690050177564,0.9361677750601998,1
0.27392149481141204,0.12299306977549385,0.30522471608462354,0.637773940962264,0.4909608636008366,0
0.7050692692440144,0.42289381480923693,0.23032448074363798,0.20757042841271622,0.052993776868947684,0
0.16954692949220673,0.07362003695245833,0.28326943500472845,0.20383392189874028,0.4430215969751522,0
0.02770333271458636,0.21093202493362284,0.6833354497390974,0.6853938395900607,0.5871905611408693,0
0.524837812578994,0.8374712044637554,0.9162864824839794,0.548944094055149,0.7431855855990341,1
0.3992475329980505,0.5443216577368198,0.001126782837178153,0.9704515330851817,0.566337053464792,0
0.9387484735705762,0.4221937516648432,0.6162789414898757,0.22534155385547028,0.17566191504451512,1
0.4876609321340474,0.0366220948011029,0.30505633525804354,0.9909746223569023,0.43661563366841005,0
0.8508132419268186,0.8002421878586249,0.8202024501785147,0.13538197078288994,0.9825278486822109,1
0.08404399988852462,0.6372531554143086,0.27379900083480746,0.845749671869356,0.9932201005888085,0
0.18860910805085795,0.6750129159603888,0.6564564463289143,0.4793576794765835,0.3785913116423111,1
0.29080171147866285,0.008119867305843798,0.8357956014546699,0.3803624551115695,0.7676966064122688,1
0.7782234774867978,0.11625785492588026,0.14345401481391562,0.5955374983755555,0.030423718967680036,0
0.6806182277530621,0.9666378715437425,0.6330654794220366,0.4384961963821825,0.9961581434898451,1
0.5263687071185246,0.11720370236422539,0.9914565347017076,0.5272071325632489,0.915381493768266,1
0.7143519287416368,0.6631398001104292,0.49812981189630334,0.5494643119089393,0.10265359764217041,1
0.1436470223948202,0.10286322331005959,0.03915236645655784,0.43082628650185717,0.795854747177302,0
0.7697185656884264,0.9518002077976165,0.6387552650762353,0.19076970783711855,0.4882458532059736,1
0.8658250522999005,0.9529426369418753,0.4205763182373583,0.9461766955640628,0.7669664836364757,1
0.41593745190093556,0.8166516170271737,0.05263039379715184,0.34653291646797835,0.3334297412902011,0
0.9191580542062008,0.6682003776147802,0.5529941143932221,0.687988647120534,0.7987192219957349,1
0.9340203715368541,0.5713555974819031,0.3077055268300286,0.8322393903278111,0.12779996237184665,1
0.4098520956610926,0.584568763834407,0.09535157167910224,0.6933298463099331,0.6103931467040107,0
0.057809415551990595,0.8637099392871675,0.11358169529619933,0.3437469421136793,0.6102278240100931,0
0.8916390059828342,0.19257973145490903,0.4143081159542329,0.1380222491855796,0.3637092936366191,1
0.6696399157959037,0.19045404061971027,0.7506302074587153,0.5504600842181534,0.743523452569739,1
0.7627410749001975,0.4799474888710229,0.2893595201932193,0.36717854823355434,0.049460193737588476,1
0.2878122429425357,0.6446610808865922,0.8543053945025838,0.4933107903947749,0.5673333646145833,1
0.7105813604320012,0.9799341995982148,0.42417179260465376,0.4290205931483746,0.4225453914968553,1
0.9366831010734221,0.7514164665728031,0.11326571095973581,0.14673967214899586,0.2209468629096576,1
0.4647647573225845,0.021844803690956205,0.12935733449386355,0.5587708668611581,0.6273945360413149,0
0.7656209902287818,0.8762352015014843,0.49862611354743147,0.6504425440419696,0.432029170405944,1
0.5365000159247872,0.5595765824416482,0.5068511194698018,0.5655259690060871,0.864867238225845,0
0.9402244066261901,0.37234362229888507,0.4527492947956947,0.3997832862671816,0.0886390264718232,1
0.43773392251201804,0.8228054368388129,0.5224209367597628,0.6880841816968634,0.47270117749602714,1
0.6518506009439125,0.46246306199551446,0.5616062559686539,0.11650410193089378,0.24152392874150297,1
0.5599526206102817,0.31341381275416713,0.6854924890696048,0.5664430845319719,0.48038014080692404,0
0.40594150478246427,0.8158234713787655,0.0557858495374608,0.10874391861685273,0.21659755116212054,0
0.9769593293517728,0.5565471318419037,0.5594224760984106,0.9019437767156118,0.08564446732139475,1
0.8885196117958959,0.6894161011882056,0.1365745485409613,0.036907290389335046,0.9503697418601051,0
0.8227700462943625,0.1918235290394512,0.4953339647431836,0.6324923557654915,0.23156107686796812,1
0.3512053854660703,0.009521130071175832,0.39826831241435634,0.5596577832521741,0.19535378145005133,0
